lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
3,0,89.64357622273982,4,18,2,1,0,1,1,0
92,1,76.85665572909907,3,30,4,2,2,3,0,0
15,0,83.03,3,8,4,1,0,0,1,0
8,0,151.15427035107106,8,5,4,1,2,0,0,0
3,1,179.82415905298254,8,11,4,4,1,0,3,0
131,0,105.58440425057975,4,23,4,1,1,0,0,0
199,0,86.5,7,19,4,0,0,0,1,0
63,1,81.25581951545463,10,19,4,2,1,1,0,0
181,2,129.73703012579844,8,4,4,5,2,0,3,0
18,0,112.88563209263658,6,12,4,0,1,0,0,0
103,0,124.75524537034434,5,5,4,3,0,0,2,0
4,0,254.18990729483667,3,25,4,2,1,0,4,0
74,0,136.345492381917,9,11,4,4,0,0,0,0
139,0,118.03828234149293,9,8,4,1,1,0,0,0
32,0,121.44581507451299,4,7,4,1,2,0,0,0
39,0,67.5,2,14,4,1,1,3,0,0
107,0,143.1,6,5,4,1,0,0,0,0
240,1,106.09817765609338,6,20,4,5,2,0,0,0
11,0,74.45799792263514,11,15,4,11,4,3,0,0
96,0,102.00010665296345,9,17,4,2,0,0,2,0
66,0,119.11998330422587,8,4,4,3,1,0,3,0
115,1,68.0,7,10,4,3,2,0,0,0
254,0,99.3418603904358,10,14,4,2,0,0,0,0
192,0,138.333919851316,8,21,4,1,1,0,1,0
133,0,111.01530081891073,8,25,4,3,0,0,3,0
193,1,101.01040308142485,6,22,4,2,0,0,0,0
203,1,94.75350825972195,8,18,4,4,1,0,0,0
67,0,105.32806520266496,7,27,4,3,0,0,0,0
178,0,72.24067678591759,8,18,3,4,1,0,0,0
8,1,129.78976177373463,8,20,4,1,0,0,0,0
35,0,67.5,2,11,4,2,0,3,0,0
163,0,184.83222981447358,8,24,4,3,1,0,3,0
38,0,67.5,2,14,4,0,1,0,0,0
132,0,102.16310871293798,7,21,4,4,1,0,0,0
28,0,152.23406949402167,9,2,4,2,1,0,2,0
105,0,123.45451275557961,7,4,4,3,1,0,0,0
190,0,113.98761657441896,10,25,4,1,0,0,2,0
100,0,99.73267151024177,8,27,3,4,0,0,0,0
69,0,72.03069004074183,2,26,4,2,0,0,0,0
174,0,111.00031047329028,8,6,3,5,0,0,0,0
60,0,105.3,4,23,4,1,2,0,0,0
4,0,140.2366923847878,7,21,4,1,1,0,0,0
119,0,126.48046609715671,8,15,4,2,0,0,3,0
68,0,120.08927628475065,5,10,4,3,0,0,0,0
162,0,86.78706768656222,7,14,4,4,1,3,0,0
18,0,129.0,9,24,4,1,1,3,0,0
281,0,125.10480428346972,9,4,4,2,0,0,2,0
148,1,112.1594545693987,8,1,4,3,1,0,2,0
104,0,139.76100462780119,7,14,4,4,1,0,2,0
18,0,101.39586937114346,6,2,4,1,1,0,0,0
24,0,216.10718790773439,3,29,4,3,0,0,5,0
28,0,108.39191936554076,5,13,4,3,0,0,2,0
1,0,176.33755179157995,5,21,4,1,0,0,2,0
58,0,120.80011859881563,4,19,4,1,0,0,0,0
56,0,93.6,11,24,4,2,0,0,0,0
101,0,79.63384826196499,10,29,4,1,1,3,0,0
208,1,119.53071677220284,9,16,4,1,2,0,0,0
166,0,97.726364109455,7,6,4,2,1,0,0,0
173,0,112.20275863894993,8,30,4,4,0,0,0,0
57,0,130.01417527365072,4,4,4,4,0,0,3,0
114,0,52.69840496960347,7,7,3,12,4,0,0,0
5,0,108.41417795122429,2,11,4,2,0,0,0,0
47,0,133.06182559110013,5,3,4,1,0,0,1,0
257,0,101.2045367213037,7,1,4,2,0,0,0,0
219,2,113.97573473122952,9,29,4,1,0,1,0,0
11,0,165.54864610875666,8,24,4,0,1,0,2,0
239,0,79.72596398479017,9,27,4,7,1,1,0,0
84,0,90.95,4,11,4,4,2,0,0,0
178,1,225.66983819645202,7,18,4,1,0,0,5,0
29,0,96.14093202523824,9,14,4,3,0,0,2,0
36,0,105.56893638203887,10,14,4,0,0,1,0,0
111,0,76.5,7,6,4,1,1,0,0,0
7,0,156.0,6,17,4,2,1,0,3,0
33,0,198.9,4,29,4,1,2,0,5,0
129,0,130.65682548247224,9,9,4,3,0,0,1,0
21,0,197.2764193979,4,9,4,1,1,0,5,0
129,0,159.40498067634158,6,9,4,2,0,0,3,0
124,0,115.97671550107869,8,6,4,3,1,1,0,0
248,0,113.08398847486444,10,16,4,2,1,0,0,0
276,0,91.31575960731483,10,5,3,3,0,0,0,0
87,0,61.21340578751784,4,24,4,3,1,2,0,0
130,0,133.0143211964911,10,13,4,2,1,0,3,0
37,0,88.0,11,4,4,2,0,3,0,0
217,0,99.4750817070573,9,29,4,2,1,1,0,0
16,0,127.00599213914481,2,12,4,1,2,0,0,0
3,0,80.79609490083945,2,5,4,2,2,3,0,0
49,1,139.5,10,8,4,0,2,0,3,0
108,0,94.13767839392847,4,7,4,2,2,2,0,0
113,0,108.0,10,13,4,1,0,3,0,0
126,0,89.25,5,15,4,2,1,3,0,0
83,0,187.3447114025172,5,16,4,2,1,0,5,0
5,1,98.52397817919409,8,18,4,9,3,0,0,0
145,0,100.3,6,1,4,3,0,0,0,0
4,0,106.78448071460903,2,11,4,8,3,0,2,0
255,1,68.05532486611762,12,26,4,5,1,3,0,0
75,0,96.83779028823514,4,4,4,2,0,0,3,0
98,0,112.23994421013407,5,7,4,2,1,3,0,0
137,0,70.04332355870194,11,17,3,4,2,0,0,0
93,1,160.29730071440656,8,8,4,5,2,0,3,0
34,1,109.0,10,28,4,1,0,3,0,0
40,0,79.9274446454601,4,21,4,1,0,0,0,0
121,0,72.25,7,20,3,3,0,0,0,0
147,0,114.3,7,6,4,0,0,0,0,0
152,0,226.88954372391902,8,19,4,2,1,1,5,0
220,1,115.05813271695466,10,29,4,2,1,0,1,0
62,0,105.3,7,23,4,1,1,0,0,0
61,0,79.20582622820662,2,28,4,1,1,0,0,0
195,1,112.54718596197984,8,27,4,4,1,0,0,0
105,0,94.5,7,15,3,1,0,2,0,0
284,0,101.96629424829007,10,3,4,3,1,0,0,0
80,1,97.38438113445415,3,22,4,4,0,0,2,0
162,0,115.0,10,14,3,2,2,0,0,0
127,0,132.3,10,11,4,4,0,0,3,0
56,0,108.94903473628557,10,8,4,2,0,0,0,0
35,0,212.61296346194962,6,10,4,2,1,0,5,0
84,0,96.07394619755365,7,17,4,2,2,3,0,0
30,0,111.20988393545643,8,3,4,0,2,0,2,0
10,0,129.58809014367836,2,17,4,2,0,0,2,0
21,0,140.73094777125783,6,23,4,2,0,0,0,0
34,0,168.69503174850655,8,9,4,1,0,0,3,0
154,1,132.31728352260177,7,20,4,2,1,0,3,0
15,0,102.78897354067163,3,12,4,0,2,0,0,0
12,0,85.0,2,4,4,3,1,0,0,0
152,0,95.98765275196196,8,25,4,2,1,0,0,0
15,0,56.231857937769234,10,25,3,2,1,0,0,0
2,0,76.91000743272254,11,23,2,3,0,0,0,0
70,0,72.56984164285704,3,17,4,3,1,3,0,0
213,0,117.6547718081935,8,30,4,4,0,0,2,0
166,1,117.57875315293455,8,2,4,3,0,0,2,0
9,0,128.0567828585178,4,17,4,2,0,1,0,0
38,1,145.31328724370695,8,21,4,0,0,0,0,0
107,0,95.7292460645325,4,24,4,2,0,0,0,0
74,0,139.52018403284072,5,1,4,2,1,0,3,0
12,0,145.0,7,9,4,2,1,0,0,0
257,0,73.77769544498385,11,16,4,5,2,0,0,0
194,0,167.05741951469165,8,26,4,2,1,0,5,0
163,1,119.7,5,20,4,1,1,0,0,0
3,0,122.49829245007903,9,19,2,1,0,0,0,0
31,0,234.7804052646201,9,14,4,2,1,0,5,0
178,1,106.79635761237554,10,26,3,3,1,0,0,0
170,1,105.85794989915179,7,20,4,3,1,0,2,0
104,0,60.541466845585184,2,27,4,4,0,0,0,0
48,0,65.30657012494501,7,29,2,2,0,0,0,0
0,0,218.16731849866562,7,9,4,1,0,0,5,0
196,0,85.89672760046838,7,18,4,1,0,0,0,0
196,0,85.77875765900731,8,6,3,1,1,2,0,0
78,0,99.91577585966758,3,24,3,2,1,0,0,0
17,0,112.78227571497838,5,30,4,3,0,0,2,0
69,0,73.65481012639776,10,23,4,3,0,0,0,0
16,0,111.32350165241643,5,29,4,0,0,0,0,0
2,0,61.159642860900476,3,27,4,1,2,0,0,0
38,0,88.41679025733494,3,24,4,0,0,3,0,0
164,0,96.3,8,28,4,2,1,0,0,0
30,1,136.78214776984274,7,27,4,1,0,0,0,0
277,0,83.98882413612239,10,19,4,3,2,2,0,0
117,0,145.50765011161732,7,15,4,3,0,0,3,0
31,0,125.65087251691088,5,16,4,2,0,2,0,0
69,0,89.37455527565876,4,15,4,2,1,1,0,0
97,1,122.09163717466599,8,26,4,2,0,0,0,0
116,0,111.07679581431316,6,6,3,1,0,0,1,0
149,0,80.08620519859501,9,29,4,0,2,2,0,0
44,0,98.54750172221412,11,19,4,1,1,0,0,0
207,2,127.47468120435134,8,7,4,1,1,0,0,0
154,0,95.6000876613526,7,24,4,1,0,0,0,0
46,0,100.7227756427052,5,12,4,1,0,0,0,0
32,0,148.3998796572906,9,10,4,2,0,0,3,0
320,0,1.6561690793768902,9,14,4,1,0,0,0,0
116,1,131.96343217536264,6,26,4,4,2,0,3,0
86,0,83.69440071207124,5,5,4,3,0,0,1,0
189,0,100.17282038140475,5,6,4,2,2,0,0,0
84,0,131.49742888626176,4,23,4,3,0,0,3,0
100,0,70.35840143719216,5,18,3,3,1,0,2,0
149,0,96.3,8,26,4,2,2,0,0,0
0,0,179.84828583948826,9,22,4,1,0,0,4,0
65,0,107.73499142378563,4,26,4,3,0,0,0,0
157,1,79.32104109584596,11,24,4,1,0,3,0,0
311,0,74.66380446962575,10,10,4,4,1,0,0,0
66,0,93.10075104605802,9,6,4,1,0,0,0,0
92,1,89.25,7,15,4,4,0,0,3,0
24,0,89.02517662835065,6,23,4,0,0,3,0,0
136,0,136.2245018682808,9,29,4,2,1,0,3,0
257,0,90.0,5,4,3,3,0,0,0,0
69,0,85.63901520374147,3,27,4,4,1,0,3,0
19,0,138.7629929362897,3,9,4,1,1,0,2,0
172,1,150.04545024366368,8,11,4,1,1,0,0,0
0,1,84.804887125323,10,25,4,1,0,2,0,0
212,1,129.4578824840443,8,26,3,2,1,0,0,0
84,0,119.66607067420102,8,3,4,2,0,0,0,0
34,0,69.04049288467603,2,8,4,4,0,3,0,0
164,0,77.30716167401158,7,24,4,3,0,0,0,0
227,0,104.91570571847421,6,23,3,1,1,0,0,0
272,1,105.58463148067361,8,9,4,3,0,0,0,0
67,1,87.78922295935702,9,6,4,1,0,3,0,0
122,0,107.9893241517148,8,4,4,1,0,2,0,0
243,0,89.2957191647278,9,20,4,2,1,0,0,0
291,0,115.0,7,19,3,2,0,1,0,0
320,1,114.00695122151532,7,17,3,2,0,1,0,0
158,1,129.29858191407303,9,16,4,2,1,0,0,0
39,0,116.49257672660184,7,2,4,1,2,0,0,0
57,1,122.89472864390761,9,1,4,3,0,0,3,0
196,1,112.56,9,27,4,5,2,0,0,0
116,0,189.4479404531592,9,17,4,3,2,0,4,0
195,1,112.50063956172963,8,29,4,2,0,0,0,0
158,1,123.31737674739385,5,23,4,4,0,0,3,0
19,0,68.4768746167566,9,11,3,0,0,2,0,0
22,0,95.92790918269574,3,9,4,3,0,0,0,0
46,0,236.4137718871413,8,8,4,1,1,0,5,0
148,1,136.83559157730556,7,7,4,2,0,0,3,0
156,0,84.24,5,18,4,1,0,0,0,0
346,0,90.0,9,11,3,2,0,0,0,0
65,0,150.27090906120654,6,28,4,2,0,0,3,0
70,0,73.44619208251902,3,12,4,2,1,0,0,0
155,0,66.47221779615539,7,6,3,1,1,1,0,0
181,0,178.3059718315143,6,5,4,5,2,0,2,0
240,1,105.72776736644093,7,22,4,4,1,0,0,0
151,1,108.14637429891614,6,23,4,1,2,0,0,0
159,1,130.4399056097225,7,6,4,1,1,0,0,0
183,1,117.52730758133906,8,30,4,2,0,0,0,0
260,0,76.12883327696588,12,26,4,3,1,0,0,0
152,1,114.57814377035884,7,5,4,1,0,0,0,0
94,0,179.08755470466883,6,27,4,3,0,0,4,0
119,1,119.71913982649359,6,15,4,4,0,0,0,0
40,0,105.23027971486837,6,27,4,2,0,3,0,0
66,0,105.541665680609,5,26,4,3,0,0,0,0
140,0,109.96401889453784,6,30,4,2,0,0,3,0
241,0,95.49205440515053,10,22,4,1,1,0,0,0
27,0,78.9441148804375,9,8,3,0,1,0,0,0
281,1,87.77602451400983,10,28,4,2,1,0,0,0
186,0,116.48134891552617,5,22,3,2,1,0,0,0
56,0,93.71874304621714,3,19,4,3,1,0,0,0
70,0,171.9644479977796,8,7,4,3,1,1,1,0
189,0,83.94462557570563,6,9,4,7,2,0,0,0
215,1,64.97924751163083,11,19,4,2,1,3,0,0
88,0,75.99826511693728,3,7,4,2,0,2,0,0
92,0,90.67461030629967,10,26,4,2,0,0,0,0
161,0,100.63784777927322,7,30,4,2,1,0,0,0
159,0,145.90768446616363,8,21,3,2,1,0,2,0
92,0,185.76048740261072,8,21,4,2,0,0,5,0
35,0,70.63174642462917,2,8,4,4,1,3,0,0
25,0,107.77284883615278,9,11,4,0,0,0,0,0
38,0,131.4,5,4,4,1,0,0,3,0
167,1,103.61441092783627,7,15,4,3,0,1,0,0
170,0,92.10252439629126,8,5,4,3,0,1,0,0
168,0,121.9577334629106,9,3,4,3,0,0,1,0
178,0,95.08707870417847,8,23,4,3,0,0,0,0
59,0,122.71918014578398,4,27,4,4,0,0,3,0
67,0,80.75,4,3,3,4,1,2,0,0
117,0,187.779595442126,5,24,4,3,0,0,4,0
45,0,107.32265410822556,3,17,4,2,0,0,3,0
189,0,105.78676224397842,10,28,4,1,1,0,0,0
258,0,109.95011298530159,10,15,4,0,0,0,0,0
71,0,107.1,7,6,4,1,0,3,0,0
168,0,85.18107546632548,6,24,3,1,2,1,0,0
149,0,135.35800506528844,9,3,4,2,0,0,0,0
65,0,90.467437841466,4,1,4,1,0,0,0,0
100,0,104.29167689717379,8,25,4,2,1,0,0,0
12,0,77.31242173954568,11,19,4,2,2,3,0,0
21,0,119.01760944548244,9,26,4,2,1,3,0,0
264,0,114.00984526684454,6,23,3,2,0,0,0,0
192,0,70.38098736600769,6,9,3,1,1,0,0,0
22,1,89.5475017732723,10,29,4,4,1,3,0,0
73,0,107.1,4,6,4,2,1,0,2,0
50,0,141.40426991348752,7,10,4,0,1,0,3,0
266,1,128.67517513599125,9,25,3,2,0,0,2,0
152,1,114.08612205088288,7,20,4,4,2,0,3,0
5,0,110.0,9,12,0,0,1,0,3,0
93,0,159.17117179796543,8,9,4,4,1,0,2,0
53,0,118.12512288535855,5,5,4,2,0,0,0,0
180,1,112.15905721048098,8,9,4,3,1,0,2,0
0,0,222.3303633105731,5,17,4,1,0,0,3,0
107,1,105.97377693424134,7,28,4,4,1,0,0,0
177,0,82.93168145573351,8,24,4,3,0,3,0,0
202,1,96.05667050249143,9,20,4,2,0,0,0,0
208,0,87.50877752446911,9,7,4,4,1,0,0,0
48,1,130.41899605371708,3,30,4,3,0,0,2,0
25,0,139.0,7,8,4,1,1,3,0,0
1,0,178.59705080638275,7,22,4,1,0,1,1,0
157,1,114.40901927497397,5,23,4,2,0,0,2,0
21,1,131.25279710539618,10,3,4,1,0,1,1,0
10,0,140.37799996997714,6,16,4,1,0,0,0,0
188,1,135.04948151186974,9,25,4,3,1,0,1,0
103,0,114.09492227243344,9,5,4,2,0,0,0,0
72,0,76.50483166122875,6,13,4,2,0,0,0,0
80,0,90.90345509278143,5,23,4,1,0,0,0,0
64,0,91.2,9,5,4,2,1,3,0,0
38,0,148.56874873436766,10,8,4,2,1,1,1,0
23,0,216.38236592169108,3,29,4,3,0,0,5,0
94,0,108.0,10,4,4,2,1,3,0,0
39,0,67.5,2,14,4,1,1,3,0,0
193,0,135.03474299355702,7,4,4,1,1,0,0,0
57,0,96.75021813983038,4,18,4,1,1,0,0,0
25,0,91.75668754655092,3,18,4,0,0,0,0,0
165,0,99.45,6,28,4,4,0,0,2,0
48,0,107.1,4,4,4,1,0,3,0,0
151,2,126.34986870744955,9,4,4,5,2,0,0,0
166,0,99.59761761271429,8,1,3,3,0,0,0,0
228,0,70.43510568313495,12,27,4,4,2,1,0,0
88,0,68.45103302890084,7,17,4,1,1,0,0,0
100,0,96.43033116480663,6,7,4,1,0,0,0,0
9,1,129.0,6,16,4,2,0,3,0,0
250,0,97.39358225067252,9,28,4,2,1,0,0,0
275,0,110.0,4,17,3,0,2,1,0,0
254,0,98.65117533844119,9,12,4,2,0,0,0,0
36,0,131.4,5,3,4,1,1,0,3,0
25,0,144.7741241476504,4,28,4,2,0,0,3,0
100,0,147.62303712475833,7,4,4,2,1,0,3,0
177,1,128.17858599976051,8,11,4,2,0,0,3,0
159,0,111.37045859821711,8,25,4,1,0,0,1,0
47,0,76.5,3,16,4,1,0,0,0,0
64,0,151.45593885027762,8,20,4,1,1,0,0,0
268,0,78.0,4,8,3,3,2,0,0,0
158,1,130.05788284171553,7,3,4,3,0,0,0,0
220,1,113.6848615621302,11,29,4,2,1,0,2,0
115,0,109.29506946576917,5,9,4,2,0,0,0,0
217,0,134.12206966950296,8,11,3,2,0,0,0,0
181,0,120.0,10,11,3,1,0,0,0,0
269,2,117.6984884611757,9,26,4,2,1,0,1,0
84,0,220.28174251397067,7,23,4,3,0,0,5,0
7,0,119.90845430592324,8,19,4,2,0,0,0,0
13,1,84.75171854422963,8,27,4,4,1,0,0,0
0,0,74.86483027100705,7,21,2,1,0,0,0,0
211,0,72.73204747024543,10,20,4,2,1,0,0,0
19,0,109.7035122086004,10,1,4,2,0,0,0,0
141,0,201.2773926175232,8,23,4,1,0,0,3,0
130,1,113.38698280889776,5,12,4,2,0,0,3,0
54,0,95.4841289699129,2,26,4,0,1,1,1,0
235,0,90.41335870577396,8,12,4,2,1,0,0,0
69,0,75.95592693078306,4,1,4,1,2,3,0,0
160,0,146.40102559798794,8,24,4,1,0,0,2,0
14,0,89.0,6,19,4,1,0,3,0,0
36,1,126.9,5,22,4,0,1,0,0,0
142,0,85.3954248388166,8,24,4,2,1,2,0,0
15,0,91.0075150761475,10,16,4,1,1,3,0,0
39,0,208.9218643960475,7,11,4,2,0,0,5,0
104,0,68.0,7,5,3,1,1,0,0,0
84,0,106.46012435109104,5,18,3,4,1,1,0,0
10,0,141.00391127273548,6,16,4,2,0,0,0,0
252,1,150.1358390083895,11,26,4,8,2,0,1,0
179,0,183.2066725422486,6,9,4,5,1,0,4,0
157,0,96.3,7,28,4,1,1,0,0,0
5,0,130.26893801452655,8,18,4,1,1,0,0,0
44,0,150.67831650342106,7,1,4,1,0,0,2,0
80,0,73.5230347656156,2,28,4,7,2,1,0,0
153,0,90.12678550518392,8,16,3,4,1,0,0,0
10,0,126.04924719027434,4,8,4,1,1,0,2,0
240,1,101.57600192374015,9,2,4,2,2,0,2,0
127,1,79.2,11,12,4,1,2,3,0,0
50,0,113.77303422121135,5,9,4,1,2,0,3,0
105,0,116.1,6,14,4,1,0,3,0,0
16,1,200.6668645227723,5,15,4,2,0,0,5,0
18,0,141.1032272971438,5,7,4,2,1,0,3,0
31,0,85.46863891429277,8,11,3,1,1,0,0,0
247,0,111.73804893767945,6,6,3,1,1,1,0,0
91,0,80.61844280054463,4,3,3,2,1,1,0,0
280,0,110.1738889036001,9,19,3,1,1,0,0,0
59,0,126.0,12,8,4,2,0,0,3,0
20,0,21.316432986412828,5,22,3,3,2,0,1,0
89,0,88.68439446647979,11,25,4,3,1,2,0,0
61,0,99.9,6,20,4,1,0,0,0,0
54,0,137.23433816050226,4,11,4,1,0,0,3,0
84,0,72.89548336570235,4,3,4,2,2,3,0,0
39,0,112.11149508935827,7,28,4,3,1,0,0,0
19,0,63.2,2,8,4,4,0,3,0,0
102,1,118.8,10,6,4,1,0,0,0,0
82,0,132.3,10,6,4,3,1,0,3,0
185,2,137.7,8,7,4,2,0,0,3,0
80,0,73.77732095025631,2,27,4,6,2,0,0,0
191,0,130.0407546550886,8,23,4,2,0,0,0,0
49,0,114.02327777789824,10,4,4,0,2,0,0,0
180,1,98.1,10,10,4,0,0,3,0,0
63,0,94.5,4,21,4,3,0,3,0,0
221,1,77.23736784707484,12,26,4,3,0,1,0,0
49,0,85.13517826396071,2,25,4,4,0,0,3,0
41,0,131.4,3,19,4,0,1,0,3,0
116,0,60.0,2,28,3,1,2,0,0,0
68,0,149.83121336702862,6,14,4,1,0,0,3,0
27,0,155.22933576103154,7,28,4,1,1,0,3,0
138,0,94.5,8,22,3,1,2,1,0,0
4,0,124.0,7,28,4,2,0,3,0,0
13,0,128.3965451870611,7,23,4,2,0,2,0,0
18,0,140.3766881116808,5,7,4,1,1,0,3,0
14,0,89.0,6,19,4,1,0,3,0,0
12,0,162.43824739588132,5,28,4,3,1,0,3,0
157,0,114.51883326046985,6,13,4,1,0,0,0,0
32,0,100.54226695346718,8,28,4,2,1,3,0,0
28,0,130.66657373157776,6,13,4,2,1,0,2,0
241,0,87.66897021490489,8,19,4,2,1,1,0,0
14,0,101.13639108835272,9,13,4,2,1,2,0,0
163,2,123.3,10,26,4,2,0,0,3,0
32,0,157.5,10,5,4,3,0,0,3,0
7,0,101.0,4,3,4,1,1,0,0,0
36,0,81.9,3,9,4,4,2,0,0,0
113,0,76.44017130062258,7,11,3,1,1,0,0,0
80,0,189.73787133608798,8,10,4,4,1,0,5,0
3,0,108.96769605632035,6,9,3,2,0,0,3,0
15,0,109.01789106674049,4,6,4,1,1,2,0,0
42,0,131.4,4,4,4,2,0,0,3,0
162,0,113.14424603135006,8,14,3,2,0,0,0,0
35,0,73.32477511489701,1,13,4,1,0,0,0,0
224,0,96.87344411704984,8,7,3,2,0,1,0,0
56,0,93.29203881193763,11,25,4,2,0,0,0,0
98,2,98.43085655192264,11,3,4,2,0,0,0,0
228,0,80.75,9,21,4,2,2,0,0,0
53,0,166.28754353213435,8,30,4,2,2,0,3,0
209,0,131.14592840958784,8,19,4,2,0,0,1,0
19,0,111.82207948516123,10,1,4,2,0,0,0,0
56,0,157.59560304599006,6,2,4,1,0,0,3,0
127,0,198.9,5,29,4,3,0,0,5,0
180,2,162.3718056941232,8,24,4,4,0,0,1,0
18,0,156.0,5,12,4,1,0,0,3,0
2,0,109.66651782950353,5,9,0,10,4,0,2,0
73,0,85.5,4,7,4,1,0,3,0,0
9,0,91.70848583040967,5,23,4,0,0,0,0,0
27,0,107.31404475307514,6,13,4,3,0,1,1,0
40,0,128.7801382057027,5,7,4,3,0,0,3,0
73,0,147.82528585192574,7,2,4,7,2,0,3,0
181,0,95.93424167979393,8,14,4,2,0,3,0,0
22,0,93.86161682185633,3,19,4,0,0,0,0,0
143,0,142.18205500970475,8,21,4,3,1,0,3,0
64,0,137.7,5,23,4,2,0,0,3,0
162,0,115.0,10,14,3,1,1,0,0,0
45,0,71.1,3,11,4,1,0,1,0,0
48,1,75.08797824037,11,15,4,3,0,3,0,0
246,0,86.34666938982649,6,6,4,1,0,0,0,0
90,0,135.85198182730403,8,4,4,3,1,0,0,0
198,0,106.19005952496485,4,13,4,3,1,0,0,0
61,0,80.61850234534283,3,4,4,2,1,0,0,0
27,0,136.92334894479083,4,17,4,0,1,0,3,0
36,0,72.9,2,13,4,1,0,0,0,0
187,1,86.53200372593876,7,7,4,2,0,0,1,0
159,0,122.14316445890118,8,19,3,2,0,0,0,0
203,1,115.76178085429981,8,15,4,1,0,1,0,0
249,0,96.25099387812655,9,27,3,2,1,0,0,0
91,0,75.24879200921463,5,10,3,2,0,0,0,0
187,1,121.35537310601933,7,19,4,2,1,0,1,0
239,0,81.87778721424013,10,27,4,2,0,3,0,0
143,0,131.35009301130648,8,23,4,3,0,0,2,0
88,1,133.5528970674794,9,2,4,1,2,0,1,0
152,1,114.3,8,9,4,1,0,0,0,0
104,0,100.93623744219758,3,25,4,6,1,0,0,0
59,0,76.53777541091529,5,11,4,3,1,0,0,0
37,0,88.00032159839598,10,2,4,1,0,3,0,0
20,0,85.15669703384783,2,6,4,1,2,0,0,0
156,1,130.33720349740216,8,1,4,2,0,0,0,0
43,0,74.84552062447987,11,25,4,2,1,3,0,0
303,0,158.9981214819298,7,26,4,3,1,0,3,0
189,1,112.82127721240899,8,4,4,2,1,0,0,0
6,0,135.2540134507169,8,2,4,2,1,1,0,0
42,0,129.99659959081333,3,14,4,3,1,0,3,0
197,1,115.53818121206179,8,15,3,3,0,2,0,0
112,0,99.95511683068193,5,2,3,1,0,0,0,0
142,0,85.20142693450619,6,28,4,2,0,2,0,0
112,0,138.25773553724102,5,3,4,2,0,0,1,0
70,0,94.98247081397342,4,23,4,1,1,0,0,0
179,1,112.5,7,25,4,1,0,0,0,0
131,0,140.3300421811976,7,28,4,5,2,0,3,0
110,0,95.62516549923659,7,24,3,1,2,0,0,0
139,0,145.64064280954108,8,12,4,3,1,0,3,0
41,0,81.98128397268538,2,4,4,2,0,0,2,0
66,0,105.60013888735548,4,26,4,2,0,0,0,0
113,0,114.35062237999396,5,12,4,4,2,0,0,0
16,0,136.0,5,11,4,2,1,0,3,0
196,0,87.39094300545277,7,17,4,0,1,0,0,0
117,1,96.75187423730685,8,15,3,2,0,1,0,0
37,0,140.3646583808076,4,27,4,1,0,0,3,0
8,1,152.23720329471723,8,26,4,2,1,0,3,0
207,0,114.07543783061615,8,14,4,1,0,1,0,0
32,0,111.27321385495597,9,29,4,2,1,0,0,0
160,1,143.46556902676699,8,18,3,1,1,0,0,0
260,0,100.3,10,5,4,3,2,0,0,0
10,0,185.70739902830593,3,20,4,2,0,0,4,0
30,0,186.99449579410444,6,11,4,1,1,0,5,0
178,0,113.88006942839426,5,26,4,1,0,2,0,0
49,0,241.8977799914936,5,14,4,3,1,0,1,0
179,0,85.5,8,25,4,2,0,3,0,0
99,0,106.26414333498745,8,28,4,1,1,2,0,0
96,0,99.48549473611457,4,27,4,4,1,0,0,0
210,0,95.79825483012216,10,3,4,2,0,3,0,0
47,0,90.28068497376354,2,22,3,3,1,1,2,0
97,1,87.0599269237323,4,8,4,1,0,0,0,0
4,0,255.84113498413726,3,24,4,2,1,0,4,0
5,0,130.25320269316722,8,18,4,1,1,0,0,0
34,1,99.92204869085869,8,27,4,2,1,3,0,0
138,0,109.8,6,28,4,2,0,0,3,0
207,0,80.75,7,29,4,2,2,3,0,0
30,0,133.422011555357,8,8,4,2,0,1,0,0
190,1,131.40450701467577,8,22,4,2,0,0,0,0
226,0,104.66574381834516,11,29,3,2,0,0,2,0
63,0,108.62591826484825,4,18,4,2,1,0,1,0
335,0,90.0,9,13,3,2,0,0,0,0
35,0,145.79643454995076,6,19,4,0,1,0,3,0
85,0,90.58060595013563,10,30,4,1,1,0,0,0
194,1,115.63549808395001,8,4,4,3,1,0,0,0
237,0,80.75,8,13,4,2,0,0,0,0
14,0,63.9186246005218,4,13,3,3,1,2,0,0
62,0,67.44138456785997,5,15,4,6,2,0,0,0
66,0,105.49469395795005,4,23,4,1,1,0,0,0
179,0,82.49661719794084,8,26,4,2,2,0,0,0
53,0,259.3727000986093,7,5,4,1,1,0,6,0
65,0,65.66,2,25,4,2,2,0,1,0
10,0,146.76232320480355,5,23,4,0,1,0,2,0
1,0,126.26964336209724,8,19,3,2,1,0,0,0
13,0,181.56463846616964,6,16,4,2,1,0,3,0
62,0,135.1922301310455,9,5,4,5,1,0,3,0
4,0,88.18425464612952,8,11,4,2,0,0,0,0
30,0,84.94813336598742,3,14,4,1,1,1,0,0
166,0,84.08692995233449,6,24,3,2,1,1,0,0
145,2,131.57548256355844,9,19,4,3,1,0,2,0
85,0,76.5,7,6,4,3,1,0,0,0
110,0,80.00789710538956,10,8,4,1,1,0,0,0
264,0,95.4,7,3,4,1,1,0,0,0
